职位名称,详细链接,工作地点,薪资,公司名称,经验要求,学历,福利,职位信息
python开发工程师,https://www.lagou.com/jobs/6064777.html,浦东新区,10k-18k,深圳市雪球科技有限公司,1-3年,本科,"五险一金 商业保险,活力团队,季度团建","岗位职责：
 对业务模块进行需求分析并对需求进行详细设计
 根据需求和设计完成项目代码实现及单元测试
 参与评估项目技术难点，技术分析和指导、攻关技术瓶颈，系统重构和优化
 研究应用架构的发展方向，提出主动的架构改进/演化方案，确保系统的健壮性和可扩展性
任职要求：1. 有三年以上的开发经验，精通python开发语言,熟练运用django，flask等进行开发2. 熟悉MySQL，Postgresql，MongoDb，redis等主流数据库基本原理，具备数据库应用、设计能力3. 了解常用的异步框架，负载均衡，线程安全，消息中间件等技术4. 熟悉linux基本操作，有算法基础，会使用容器技术5. 熟悉HTML,JS，CSS等WEB开发者优先6. 具有良好的编码习惯，注重代码的复用，关心系统的可维护性和健壮性。7. 善于学习先进的软件开发技术和理念，具有良好的创新能力、良好的人际沟通能力及团队协作能力，能承受工作压力，具有敬业精神和质量意识。性格外向开朗，乐于分享，积极主动，工作认真负责。"
Python高级开发工程师,https://www.lagou.com/jobs/6086122.html,静安区,15k-30k,江曲投资咨询（上海）有限公司,5-10年,本科,活力团队，技术牛人,"岗位职责:* 根据需求，进行后端API的设计和开发* 对已有系统进行维护* 完成Test Case编写，保证代码质量* 监控系统性能，对性能进行优化 岗位要求：* 至少具有5年以上Python网站开发经验* 至少熟悉一种Python框架* 熟悉MySQL数据库设计和查询优化, 会ORM框架sqlalchemy更好* 熟悉基于Rabbitmq的开发* 熟悉ElasticSearch索引的创建和查询* 具有较强分析和解决问题的能力* 具有较强API设计的能力* 具有英文技术文档读写的能力"
Python开发工程师,https://www.lagou.com/jobs/4088383.html,虹口区,7k-14k,上海宏路数据技术股份有限公司,不限,不限,扁平化 成长快 氛围好,职责：• 负责相关系统的设计与开发，包括基于linux操作系统的脚本开发• 按照规范及设计文档完成编码工作，对代码质量负责，并按照规定提交相应的开发文档要求：• 熟悉Python语言及Django框架• 熟悉WEB标准，对使用CSS进行页面布局具有一定经验• 熟悉至少一种Bash/PHP/JavaScript/Ruby脚本语言• 熟悉SQL语言，熟悉MySQL的使用，能够分析SQL语句的性能• 熟悉至少一种linux发行版• 持续关注某开源领域相关技术及其发展• 关注代码/系统性能或服务架构设计优秀应届生亦可工作态度• 具备良好的人际交往、语言表达和沟通能力• 具备高度的责任心、诚信的工作作风、优秀沟通能力及团队精神• 愿意接受挑战性的工作，能够高效及时完成工作
高级Python工程师,https://www.lagou.com/jobs/6417021.html,静安区,15k-25k,搜股（上海）科技有限公司,3-5年,本科,移动互联网+组织架构扁平化,1. 负责公司大规模爬虫数据采集系统前后端功能及模块接口的开发工作；  2. 参与爬虫及搜索系统前后台技术框架和实现方案，负责设计并实施技术规范；3. 参与过类似于八爪鱼或者神箭手的网络爬虫工具的开发或者垂直搜索引擎的系统开发;4. 负责分布式网络爬虫架构设计选型、部署实施、功能开发及优化；  5. 设计数据采集策略，提升数据采集效率及质量6. 通过逆向、图像识别等技术对多平台信息进行采集7. 负责指导和协调其他工程师爬虫工作8. 精通Python或其他爬虫常用开发语言，并能够快速学习掌握新开发语言  工作地址
高级Python开发工程师,https://www.lagou.com/jobs/6277455.html,嘉定区,16k-23k,上海睿畜电子科技有限公司,3-5年,本科,工作餐，定期团建,工作职责：1.负责分解、设计和优化公司系统架构和业务架构;2.负责业务系统的规划设计，完成核心业务模块框架搭建与编码;3.解决业务系统的技术问题，保证系统的性能和稳定性;4.提升团队技术，制定开发规范，输出技术方案；任职要求：1、3 年以上 Python 后端开发经验，有大型系统架构经验、微服务经验者优先； 2、有 DevOps 实践经验，且熟悉 Kubernetes 者优先；3、熟练掌握数据库设计和性能优化；4、熟悉分布式系统的设计和应用，熟悉分布式、缓存、消息队列等机制； 5、掌握Linux 操作系统和分布式数据库；有较强的分析设计能力和方案整合能力； 6、有强烈的责任心，具有owner精神，主动承担，并有良好的抗压能力，深入思考并解决问题；7、具备良好的沟通技能及团队协作意识，擅长跨部门协调工作；
高级python开发工程师,https://www.lagou.com/jobs/5868877.html,浦东新区,18k-25k,达而观信息科技（上海）有限公司,5-10年,本科,AI准独角兽 技术氛围浓 优秀伙伴,职位描述：1、负责公司企业级应用产品对大型企业客户的开发、部署、技术交付工作（泛NLP、OCR、RPA、推荐、搜索、知识图谱、大数据系统等相关的产品和项目）；2、负责业务需求分析，将业务需求拆分成独立的业务功能，并负责相关的开发等工作；3、参与核心技术问题的攻关，架构设计，系统优化，协助解决项目开发过程中的技术难题；4、配合项目的整体计划和安排，对业务人员进行技术指导；岗位要求：1、计算机相关专业、本科及以上学历，3年以上后端开发经验，有leader经验者优先；2、熟悉Python后端开发，或C++基础扎实并有意向用python进行后端开发，工程代码能力优秀；3、熟悉SQL，熟悉Orcale、DB2、SQLSERVER、Mysql数据库应用开发中至少一个；4、熟悉linux/Unix常用操作命令，了解shell；5、具有高度的责任感，工作积极主动、学习能力强、善于总结，有规范化文档编写良好习惯；6、能够接受短期出差或驻场开发工作（华东区域，连续在外一般最长不超过2个月，短则2-3天）
高级Python工程师,https://www.lagou.com/jobs/6295175.html,徐汇区,22k-30k,上海大岂网络科技有限公司,5-10年,本科,"超长年假,培训多,发展空间大",职位描述：1.架构设计，核心技术问题攻关，协助解决项目开发过程中的技术难题，迭代优化平台功能； 2.根据平台发展需求，探索新兴技术并应用于项目中，服务客户的需求。任职要求：1、熟练使用Python语言，有实际Python Web项目经验，有智能客服、视频会议等系统开发经验者优先； 2、熟练掌握至少一门Python web开发框架（Django、Flask、Tornado等）； 3、熟悉使用MySQL/PostgreSQL/Redis/MongoDB；4、有独立分析和解决问题的能力，良好的沟通能力和团队合作精神，目标导向注重结果。
python高级开发工程师,https://www.lagou.com/jobs/4965452.html,普陀区,25k-50k,上海牛咖信息科技有限公司,3-5年,本科,"技术大牛,弹性工作,领导耐撕,奖金丰厚","职位职责:1、负责Uki产品的服务端研发；2、深入发掘和分析业务需求，撰写技术方案和系统设计；3、根据产品需求，进行系统设计和编码；4、持续对系统架构进行改造和优化；任职要求:1、二年以上开发经验，一年以上的Python开发经验；数学、物理和统计学专业优先；2、具备良好的基本功，熟练使用基本的数据结构和算法，深入理解多线程、Socket等相关技术；3、具备良好的编码习惯，结构清晰，命名规范，逻辑性强，代码冗余率低；4、熟练掌握Django, Flask, Sanic, Tornado，Celery等主流框架，深入理解框架实现原理及特性；熟练使用python的常用库5、熟悉AsyncIO等高级特性，深入理解各种设计模式和应用场景。6、有大规模分布式系统的开发和高可用相关的实践经验，具备设计复杂系统的能力；7、熟练掌握MySQL数据库，具备MySQL索引优化、查询优化的能力；8、熟练掌握一种以上非关系型数据库，如Redis, MongoDB，理解其使用场景及限制；9、熟悉分布式系统，熟练掌握一种以上服务框架和消息中间件，了解其实现原理；10、熟悉Internet常用协议，如HTTP、TCP/IP、熟悉RESTful规范；11、有以下经验者优先：① 具有golang实际工作经验；② 具有大规模分布式系统的调优经验；③ 熟悉大规模分布式系统架构设计，熟悉CAP、Quorum、Consistent Hashing等原理和算法。"
高级python开发工程师,https://www.lagou.com/jobs/6360921.html,长宁区,20k-35k,江西点内人工智能科技有限公司,3-5年,本科,氛围融洽，前景好,职位描述：1. 负责公司系统的架构、设计以及开发⼯工作； 2. 解决项⽬中的技术风险，并提供性能优化、安全性建议。任职要求：1.本科及其以上学历，计算机相关专业；2.五年以上工作经验，精通 Python 语⾔开发；3.熟悉多种 Web 框架使⽤，如 Flask、Django、Tornado 等；4.熟悉数据库以及各类中间件，如 MongoDB、MySQL、Redis、Kafka 等；5.拥有很强的分析问题和解决问题的能力，强烈的责任感； 6.拥有良好的团队合作精神和表达沟通能⼒；7.熟悉 DICOM 协议或有相关开发经验优先；8. 善于钻研和探索，了解其他语⾔如 Kotlin 者优先。
白盒测试开发 Java/C++/Python,https://www.lagou.com/jobs/6439338.html,长宁区,20k-35k,泰为信息科技（上海）有限公司,5-10年,本科,外企车载公司 福利健全 出国机会,"Responsibility:                                                                                                                  1)As a member of the offshore Whitebox QA team in China, participate in the testing of the backend components powering TeleNav GPS application on automotive device2)Be a core part of the product team to write test cases for new features.  3) Run automated regression tests, against existing features. 4)Set up, configure and maintain our test environments.5)Develop and improve our test automation framework.6) Automate manual test cases.7)Find and report bugs, and work with developers to help debug and resolve them.8)Improve automated regression coverage and reduce manual testing effort9)Work closely with development team to review design documentation and participate in regular code reviews                                                                                                        Requirements:                                                                                             1)BS with 5+ year experience or MS with 3+ year experience in software industry, with at least 2-3 years of programming experience in C++ /Java/Python2) Familiar with automation test frameworks such as GTest/Junit/TestNG/JMeter3)Familiar with RESTful service4) Have experience with OAuth/AWS/Hive is preferred5)Familiar with Unix/Linux environment is preferred6)Familiar with RDBMS is preferred7)Familiar with SDLC & Agile8)Familiar with bug reporting tools such as Jira.                          9)Ability to achieve results, meet deadlines, and adjust to quickly changing priorities in a fast-paced engineering environment10)Self-driven, will work under minimum supervision and finds creative solutions to interesting problems.                                   11)Motivated team player with excellent communication skills both in Chinese and English"
